SalesID,Date,CustomerName,CustomerPhone,CustomerEmail,VehicleMake,VehicleModel,VehicleYear,VehicleColor,VehicleType,VehicleMileage,VehicleEngine,VehicleTransmission,SalePrice,SaleType,SalespersonID,DealershipLocation,FinancingApproved,DownPayment,LoanTerm
4564,2023-03-26,Customer 4564,555-402-9963,customer4564@email.com,Audi,Q5,2021,Gray,SUV,30188,3.6L V6,CVT,43290,New,101,Philadelphia,True,965,72
4565,2023-04-24,Customer 4565,555-987-7021,customer4565@email.com,Toyota,Camry,2022,Black,Coupe,30572,2.0L I4,Manual,21552,New,103,New York,True,4640,60
4566,2023-04-16,Customer 4566,555-231-1332,customer4566@email.com,Ford,Escape,2021,Blue,SUV,57980,2.5L I4,Manual,19364,New,101,San Jose,False,0,0
4567,2023-03-31,Customer 4567,555-635-7560,customer4567@email.com,Mercedes,S-Class,2020,White,SUV,48526,3.5L V6,CVT,24748,New,110,San Diego,True,5244,36
4568,2023-06-25,Customer 4568,555-308-1519,customer4568@email.com,Nissan,Titan,2021,Red,Sedan,19595,3.6L V6,Automatic,31465,Used,115,Dallas,False,0,0
4569,2023-02-01,Customer 4569,555-199-7645,customer4569@email.com,Hyundai,Elantra,2021,White,Sedan,58059,3.5L V6,Manual,40331,Used,103,San Diego,False,0,0
4570,2023-09-27,Customer 4570,555-327-7689,customer4570@email.com,Honda,Civic,2023,White,Truck,11881,5.0L V8,CVT,24897,New,107,Houston,True,700,72
4571,2024-01-30,Customer 4571,555-702-7289,customer4571@email.com,Nissan,Rogue,2018,Gray,SUV,58078,3.5L V6,Automatic,51398,New,110,San Diego,True,985,60
4572,2023-07-18,Customer 4572,555-832-4769,customer4572@email.com,Nissan,Altima,2021,Silver,Coupe,38048,3.5L V6,CVT,15282,New,115,Houston,False,0,0
4573,2024-01-14,Customer 4573,555-723-7824,customer4573@email.com,Ford,F-150,2021,Silver,Truck,54699,5.0L V8,CVT,48784,New,115,Philadelphia,False,0,0
4574,2023-03-04,Customer 4574,555-770-9524,customer4574@email.com,Toyota,Camry,2019,Red,Sedan,51327,3.6L V6,Automatic,30913,New,110,Philadelphia,False,0,0
4575,2023-06-01,Customer 4575,555-597-2392,customer4575@email.com,Jeep,Wrangler,2019,Silver,Truck,26414,2.0L I4,CVT,34592,Used,109,New York,False,0,0
4576,2023-12-17,Customer 4576,555-757-6809,customer4576@email.com,Toyota,RAV4,2022,White,SUV,31019,2.0L I4,CVT,23395,Used,113,Dallas,False,0,0
4577,2023-01-11,Customer 4577,555-331-3243,customer4577@email.com,Jeep,Grand Cherokee,2023,White,Coupe,58174,2.0L I4,Automatic,20220,Used,112,San Antonio,True,3387,0
4578,2023-10-09,Customer 4578,555-420-3104,customer4578@email.com,Audi,A6,2022,Gray,Sedan,55845,3.6L V6,Automatic,42479,Used,115,Philadelphia,True,6446,36
4579,2023-02-21,Customer 4579,555-999-7228,customer4579@email.com,BMW,5 Series,2018,Silver,Coupe,31228,2.5L I4,Manual,35988,New,120,Chicago,False,0,0
4580,2023-09-18,Customer 4580,555-112-7649,customer4580@email.com,Mercedes,E-Class,2024,Red,Coupe,46053,2.5L I4,CVT,28124,Used,109,New York,True,3618,36
4581,2023-10-24,Customer 4581,555-327-1832,customer4581@email.com,Jeep,Cherokee,2021,Silver,Truck,33675,3.6L V6,Manual,47037,New,110,San Diego,True,5341,0
4582,2023-04-07,Customer 4582,555-223-7732,customer4582@email.com,Honda,Accord,2021,Black,Coupe,8522,2.0L I4,CVT,21457,Used,117,San Diego,False,0,0
4583,2023-03-31,Customer 4583,555-470-2905,customer4583@email.com,Chevrolet,Equinox,2023,Black,Coupe,44991,2.5L I4,CVT,45949,New,110,Los Angeles,True,8975,0
4584,2023-11-10,Customer 4584,555-743-4306,customer4584@email.com,Nissan,Titan,2023,Silver,Coupe,31723,2.5L I4,CVT,43467,New,115,New York,False,0,0
4585,2023-03-17,Customer 4585,555-914-4282,customer4585@email.com,Jeep,Cherokee,2019,Gray,Sedan,27212,2.5L I4,Automatic,39127,Used,105,Dallas,False,0,0
4586,2023-10-23,Customer 4586,555-664-2858,customer4586@email.com,Hyundai,Tucson,2019,Silver,Truck,33001,2.0L I4,CVT,42573,New,107,Los Angeles,False,0,0
4587,2023-07-03,Customer 4587,555-392-5479,customer4587@email.com,Ford,Mustang,2019,White,Truck,32124,3.6L V6,CVT,36539,New,110,New York,False,0,0
4588,2023-08-27,Customer 4588,555-749-2317,customer4588@email.com,Chevrolet,Silverado,2024,Red,Coupe,4452,3.6L V6,Manual,56131,Used,107,San Antonio,False,0,0
4589,2023-11-05,Customer 4589,555-167-2618,customer4589@email.com,Audi,Q5,2023,Gray,Truck,50136,2.5L I4,CVT,20711,Used,120,Philadelphia,True,2350,0
4590,2023-12-28,Customer 4590,555-667-5637,customer4590@email.com,Nissan,Altima,2022,Red,Sedan,35237,2.5L I4,CVT,53607,New,106,San Diego,True,3870,72
4591,2023-04-09,Customer 4591,555-155-4846,customer4591@email.com,BMW,3 Series,2021,Blue,Truck,22390,2.5L I4,Automatic,52053,Used,113,Dallas,True,6419,48
4592,2023-04-03,Customer 4592,555-413-9809,customer4592@email.com,Toyota,RAV4,2021,Silver,Coupe,55864,3.5L V6,Automatic,30512,New,111,San Diego,False,0,0
4593,2023-03-29,Customer 4593,555-731-6424,customer4593@email.com,Audi,Q5,2022,White,SUV,56085,3.5L V6,CVT,54849,New,116,San Diego,False,0,0
4594,2023-12-31,Customer 4594,555-994-7793,customer4594@email.com,Honda,Civic,2022,Gray,SUV,9956,3.5L V6,Automatic,20175,New,103,Phoenix,True,898,72
4595,2023-06-20,Customer 4595,555-484-2797,customer4595@email.com,Hyundai,Sonata,2018,Green,Coupe,55435,5.0L V8,Manual,29052,Used,119,Phoenix,True,4321,72
4596,2023-07-10,Customer 4596,555-124-4177,customer4596@email.com,Jeep,Cherokee,2022,Black,Coupe,13790,5.0L V8,CVT,57602,New,103,Houston,False,0,0
4597,2023-10-27,Customer 4597,555-669-8098,customer4597@email.com,Chevrolet,Silverado,2022,Green,Truck,14115,2.5L I4,Automatic,43071,New,120,Los Angeles,False,0,0
4598,2023-08-07,Customer 4598,555-726-4782,customer4598@email.com,Chevrolet,Equinox,2024,Blue,Sedan,54215,2.5L I4,Automatic,16126,Used,106,Chicago,True,3773,48
4599,2023-01-20,Customer 4599,555-424-1328,customer4599@email.com,BMW,X5,2018,Silver,SUV,59166,2.5L I4,Automatic,21965,New,111,San Jose,False,0,0
4600,2023-05-08,Customer 4600,555-444-9572,customer4600@email.com,Audi,Q5,2024,Silver,SUV,36309,3.6L V6,Manual,21247,Used,111,San Diego,True,1310,60
4601,2023-03-02,Customer 4601,555-226-7679,customer4601@email.com,Jeep,Cherokee,2020,Silver,Sedan,27707,5.0L V8,Manual,18288,New,115,Phoenix,False,0,0
4602,2023-11-15,Customer 4602,555-730-9188,customer4602@email.com,Honda,CR-V,2024,Red,Truck,58911,3.6L V6,Manual,16599,New,102,San Jose,True,2233,60
4603,2023-04-25,Customer 4603,555-188-9354,customer4603@email.com,Honda,Civic,2023,Black,Coupe,30920,2.0L I4,Automatic,27088,Used,117,Los Angeles,True,2088,48
4604,2023-05-05,Customer 4604,555-582-7339,customer4604@email.com,Jeep,Cherokee,2022,White,Sedan,50349,2.5L I4,Automatic,20171,New,114,Chicago,True,4458,0
4605,2023-10-18,Customer 4605,555-289-5877,customer4605@email.com,Audi,A6,2022,Gray,SUV,13695,3.5L V6,Automatic,42364,Used,105,Dallas,False,0,0
4606,2023-07-04,Customer 4606,555-127-6576,customer4606@email.com,Audi,Q5,2024,Red,SUV,47024,3.5L V6,CVT,30949,Used,116,San Jose,False,0,0
4607,2023-03-09,Customer 4607,555-693-2564,customer4607@email.com,Hyundai,Sonata,2021,Green,Truck,52042,3.6L V6,Automatic,32698,Used,117,Houston,False,0,0
4608,2023-05-19,Customer 4608,555-305-6697,customer4608@email.com,BMW,X5,2022,Silver,Coupe,47624,3.5L V6,Manual,46373,New,102,San Antonio,True,1894,36
4609,2023-01-02,Customer 4609,555-116-5583,customer4609@email.com,Chevrolet,Equinox,2023,Gray,SUV,8858,2.5L I4,Automatic,26214,Used,104,Dallas,True,2042,48
4610,2023-08-20,Customer 4610,555-449-6315,customer4610@email.com,Chevrolet,Equinox,2023,Blue,Truck,54737,5.0L V8,CVT,21580,Used,101,Philadelphia,False,0,0
4611,2023-07-30,Customer 4611,555-319-7838,customer4611@email.com,Hyundai,Tucson,2021,Gray,SUV,20610,5.0L V8,Automatic,26979,Used,103,Houston,True,401,48
4612,2024-01-24,Customer 4612,555-894-6441,customer4612@email.com,Toyota,Tacoma,2019,Green,Sedan,28392,2.0L I4,Automatic,41360,New,108,New York,True,2811,0
4613,2023-01-29,Customer 4613,555-586-1878,customer4613@email.com,Hyundai,Sonata,2022,Silver,SUV,46528,2.5L I4,Manual,15412,New,101,New York,True,2862,0
4614,2023-02-16,Customer 4614,555-966-6260,customer4614@email.com,Ford,Mustang,2022,Silver,Sedan,33757,5.0L V8,Manual,45648,Used,109,Dallas,True,8831,60
4615,2023-04-26,Customer 4615,555-292-2059,customer4615@email.com,Jeep,Grand Cherokee,2022,Black,SUV,27626,3.5L V6,CVT,18498,Used,113,San Jose,False,0,0
4616,2023-09-17,Customer 4616,555-254-5428,customer4616@email.com,Jeep,Grand Cherokee,2019,Black,SUV,21794,3.5L V6,Manual,23524,New,114,Phoenix,False,0,0
4617,2023-06-07,Customer 4617,555-324-9678,customer4617@email.com,Hyundai,Elantra,2021,Blue,SUV,40720,5.0L V8,Automatic,23310,New,119,Houston,False,0,0
4618,2023-04-02,Customer 4618,555-118-1028,customer4618@email.com,Audi,Q5,2020,Gray,Coupe,11491,3.6L V6,Manual,53908,Used,103,San Antonio,False,0,0
4619,2023-08-02,Customer 4619,555-209-7284,customer4619@email.com,Audi,Q5,2019,White,Truck,58715,2.0L I4,Automatic,49347,New,110,Phoenix,False,0,0
4620,2023-05-17,Customer 4620,555-573-5220,customer4620@email.com,Ford,F-150,2020,Gray,Sedan,42705,2.0L I4,Manual,57757,New,109,New York,False,0,0
4621,2023-08-04,Customer 4621,555-453-7103,customer4621@email.com,Chevrolet,Traverse,2019,Red,Sedan,23979,2.5L I4,CVT,50785,New,112,Chicago,True,6341,48
4622,2024-01-26,Customer 4622,555-372-2578,customer4622@email.com,BMW,X5,2023,Black,SUV,20255,5.0L V8,CVT,29724,Used,106,Philadelphia,False,0,0
4623,2023-06-25,Customer 4623,555-417-5429,customer4623@email.com,Nissan,Titan,2018,Green,SUV,28170,5.0L V8,Automatic,34622,New,107,San Diego,False,0,0
4624,2023-01-31,Customer 4624,555-800-7526,customer4624@email.com,Ford,Escape,2024,Black,Coupe,10741,5.0L V8,CVT,27413,New,113,Chicago,False,0,0
4625,2023-10-04,Customer 4625,555-617-6817,customer4625@email.com,BMW,5 Series,2021,Silver,Truck,39060,5.0L V8,Automatic,47306,Used,112,San Antonio,False,0,0
4626,2024-01-01,Customer 4626,555-844-9578,customer4626@email.com,Toyota,RAV4,2022,Gray,SUV,7996,2.0L I4,CVT,58284,New,119,San Antonio,True,11815,72
4627,2023-08-02,Customer 4627,555-662-8975,customer4627@email.com,Nissan,Altima,2018,Black,Truck,27952,5.0L V8,Automatic,51695,New,111,New York,True,9035,60
4628,2023-07-11,Customer 4628,555-302-5539,customer4628@email.com,Chevrolet,Equinox,2021,Gray,Truck,20617,2.0L I4,CVT,48028,Used,105,Houston,True,11671,72
4629,2023-05-25,Customer 4629,555-161-4665,customer4629@email.com,BMW,5 Series,2020,Black,SUV,52950,5.0L V8,Automatic,16941,Used,112,San Diego,False,0,0
4630,2023-11-18,Customer 4630,555-271-3442,customer4630@email.com,Ford,Escape,2024,Gray,Truck,17864,2.5L I4,Automatic,15521,Used,108,San Antonio,False,0,0
4631,2023-02-08,Customer 4631,555-521-6375,customer4631@email.com,Honda,CR-V,2022,Silver,Coupe,28077,3.6L V6,Automatic,24121,New,120,Phoenix,False,0,0
4632,2023-08-18,Customer 4632,555-964-3515,customer4632@email.com,Ford,Escape,2018,Gray,Sedan,38339,2.0L I4,Manual,55179,Used,101,Chicago,False,0,0
4633,2023-10-16,Customer 4633,555-658-7003,customer4633@email.com,Chevrolet,Traverse,2018,Blue,Sedan,44164,3.6L V6,Automatic,33650,New,101,Houston,True,7701,60
4634,2023-05-02,Customer 4634,555-794-1918,customer4634@email.com,Honda,Civic,2023,Black,Sedan,33851,2.0L I4,Manual,57874,Used,115,Dallas,False,0,0
4635,2023-06-24,Customer 4635,555-587-6050,customer4635@email.com,Nissan,Titan,2018,White,SUV,45761,2.5L I4,CVT,17903,Used,120,Philadelphia,False,0,0
4636,2023-12-22,Customer 4636,555-736-1351,customer4636@email.com,Ford,Escape,2019,Silver,Sedan,22534,2.5L I4,CVT,45649,Used,108,Dallas,False,0,0
4637,2023-02-14,Customer 4637,555-602-6656,customer4637@email.com,Audi,Q5,2018,Blue,Sedan,59717,3.6L V6,Manual,45742,New,106,San Diego,True,10453,60
4638,2023-02-06,Customer 4638,555-494-5302,customer4638@email.com,BMW,5 Series,2022,Silver,Sedan,15704,3.5L V6,CVT,23926,New,110,Chicago,False,0,0
4639,2023-01-05,Customer 4639,555-840-5585,customer4639@email.com,BMW,5 Series,2021,Black,Truck,34982,2.5L I4,Automatic,44416,New,113,Los Angeles,False,0,0
4640,2023-05-03,Customer 4640,555-280-5213,customer4640@email.com,Chevrolet,Traverse,2019,Black,Coupe,25890,3.5L V6,Automatic,43298,New,113,New York,True,1955,72
4641,2023-10-31,Customer 4641,555-711-7058,customer4641@email.com,Toyota,Tacoma,2020,Green,SUV,45131,5.0L V8,Automatic,57061,New,117,Chicago,True,3798,60
4642,2023-07-28,Customer 4642,555-185-6457,customer4642@email.com,Chevrolet,Traverse,2019,Gray,Coupe,6498,3.5L V6,Manual,36235,Used,108,San Jose,True,8383,0
4643,2024-01-11,Customer 4643,555-760-5945,customer4643@email.com,Toyota,Tacoma,2018,Green,SUV,50041,2.5L I4,CVT,57431,New,115,San Diego,False,0,0
4644,2023-12-25,Customer 4644,555-949-2378,customer4644@email.com,Chevrolet,Silverado,2020,Silver,SUV,32893,2.5L I4,Manual,27946,New,120,Chicago,False,0,0
4645,2023-09-21,Customer 4645,555-652-3337,customer4645@email.com,Honda,Accord,2024,Black,SUV,47401,5.0L V8,Manual,24269,Used,105,San Jose,False,0,0
4646,2023-02-26,Customer 4646,555-354-6380,customer4646@email.com,Mercedes,S-Class,2021,White,Coupe,30552,3.6L V6,Manual,30624,New,112,San Antonio,False,0,0
4647,2023-06-16,Customer 4647,555-790-8766,customer4647@email.com,Toyota,Camry,2024,Silver,SUV,48207,5.0L V8,Automatic,57766,New,119,Chicago,True,5824,36
4648,2023-02-05,Customer 4648,555-289-1904,customer4648@email.com,Nissan,Rogue,2023,Red,Sedan,40136,3.5L V6,CVT,40809,Used,104,Dallas,True,3888,36
4649,2023-04-27,Customer 4649,555-716-6393,customer4649@email.com,Jeep,Cherokee,2024,Gray,SUV,34385,5.0L V8,CVT,28429,Used,106,San Antonio,True,1666,0
4650,2023-12-30,Customer 4650,555-450-7961,customer4650@email.com,Nissan,Rogue,2019,Gray,Sedan,36288,5.0L V8,Automatic,21069,New,113,Phoenix,True,3472,0
4651,2023-07-26,Customer 4651,555-232-3089,customer4651@email.com,Toyota,Camry,2020,Silver,Truck,27138,3.5L V6,Manual,59544,New,105,San Jose,False,0,0
4652,2023-01-25,Customer 4652,555-352-9322,customer4652@email.com,Mercedes,S-Class,2018,Gray,Coupe,19266,5.0L V8,Manual,41780,New,111,Los Angeles,True,3302,0
4653,2023-07-27,Customer 4653,555-265-4979,customer4653@email.com,Honda,Civic,2023,Silver,Coupe,13014,3.5L V6,Manual,46887,New,101,San Antonio,False,0,0
4654,2023-04-08,Customer 4654,555-404-2335,customer4654@email.com,Ford,F-150,2018,Gray,Truck,29671,2.5L I4,Automatic,36673,New,112,San Jose,True,7761,60
4655,2023-09-21,Customer 4655,555-142-7633,customer4655@email.com,Jeep,Grand Cherokee,2021,Black,Truck,51718,2.0L I4,CVT,30038,New,104,Dallas,False,0,0
4656,2023-02-16,Customer 4656,555-371-7744,customer4656@email.com,Nissan,Rogue,2023,Gray,SUV,47703,2.0L I4,Automatic,15026,Used,117,Phoenix,True,2485,0
4657,2023-06-02,Customer 4657,555-559-4874,customer4657@email.com,Jeep,Wrangler,2018,Silver,Coupe,37391,3.6L V6,Manual,17229,New,108,Chicago,False,0,0
4658,2023-07-05,Customer 4658,555-922-3455,customer4658@email.com,Nissan,Altima,2024,Green,SUV,27452,3.6L V6,Manual,16185,New,108,San Antonio,True,2936,60
4659,2023-09-23,Customer 4659,555-449-1057,customer4659@email.com,Mercedes,E-Class,2024,White,SUV,56288,3.5L V6,CVT,27775,Used,110,Phoenix,True,189,48
4660,2023-05-18,Customer 4660,555-381-6339,customer4660@email.com,Chevrolet,Silverado,2019,White,Truck,13762,3.5L V6,Manual,54422,Used,115,Phoenix,True,8240,48
4661,2023-09-03,Customer 4661,555-837-4153,customer4661@email.com,Jeep,Wrangler,2022,White,Coupe,8723,3.6L V6,Manual,50194,New,101,Chicago,True,2922,0
4662,2023-04-27,Customer 4662,555-569-1933,customer4662@email.com,Nissan,Titan,2020,Red,Sedan,28616,2.5L I4,Automatic,29367,New,110,Houston,False,0,0
4663,2023-12-25,Customer 4663,555-562-5722,customer4663@email.com,Mercedes,S-Class,2020,Silver,Truck,12982,2.5L I4,Automatic,45745,Used,114,San Diego,False,0,0
4664,2023-04-06,Customer 4664,555-743-4590,customer4664@email.com,Hyundai,Tucson,2024,White,Truck,51305,5.0L V8,CVT,33664,Used,117,Dallas,True,1921,0
4665,2023-07-15,Customer 4665,555-575-4428,customer4665@email.com,Honda,Civic,2023,Blue,Sedan,59212,5.0L V8,CVT,53103,Used,105,Chicago,False,0,0
4666,2023-12-10,Customer 4666,555-113-2594,customer4666@email.com,Mercedes,E-Class,2022,Green,SUV,23671,5.0L V8,CVT,43597,Used,120,San Antonio,False,0,0
4667,2023-11-07,Customer 4667,555-366-1707,customer4667@email.com,Mercedes,E-Class,2019,Blue,SUV,54149,5.0L V8,Automatic,37714,Used,113,San Jose,False,0,0
4668,2023-12-11,Customer 4668,555-198-8912,customer4668@email.com,BMW,X5,2019,Silver,Coupe,53468,3.6L V6,Automatic,55189,Used,117,Houston,True,10650,36
4669,2023-10-05,Customer 4669,555-414-6710,customer4669@email.com,Audi,A4,2018,White,Coupe,25418,5.0L V8,Manual,17570,New,114,Philadelphia,False,0,0
4670,2023-07-03,Customer 4670,555-524-8570,customer4670@email.com,Ford,F-150,2021,Silver,Truck,46731,3.5L V6,CVT,33936,New,110,Phoenix,True,7682,48
4671,2023-12-02,Customer 4671,555-260-2002,customer4671@email.com,Chevrolet,Silverado,2023,Green,Sedan,6157,3.6L V6,CVT,33860,Used,118,Dallas,True,4803,60
4672,2023-03-15,Customer 4672,555-855-1454,customer4672@email.com,Hyundai,Elantra,2019,Gray,Coupe,23756,2.5L I4,Manual,16308,Used,117,New York,True,188,72
4673,2023-02-14,Customer 4673,555-144-8877,customer4673@email.com,BMW,5 Series,2021,White,Coupe,48157,5.0L V8,CVT,56819,Used,111,San Diego,True,591,36
4674,2023-07-22,Customer 4674,555-773-4387,customer4674@email.com,Audi,A4,2018,White,Sedan,44829,3.5L V6,CVT,55854,New,112,San Jose,False,0,0
4675,2023-07-08,Customer 4675,555-573-9895,customer4675@email.com,Chevrolet,Equinox,2022,Gray,SUV,32246,5.0L V8,Manual,32763,Used,109,San Antonio,False,0,0
4676,2023-09-16,Customer 4676,555-948-9907,customer4676@email.com,Jeep,Grand Cherokee,2018,Red,Sedan,20165,3.5L V6,CVT,40289,New,109,San Antonio,False,0,0
4677,2023-05-27,Customer 4677,555-830-9362,customer4677@email.com,BMW,X5,2018,White,Truck,44531,5.0L V8,CVT,57183,Used,113,Dallas,True,1300,48
4678,2023-06-17,Customer 4678,555-933-2887,customer4678@email.com,BMW,5 Series,2020,Blue,Sedan,42579,2.5L I4,Automatic,51066,New,113,Houston,True,2114,60
4679,2023-05-21,Customer 4679,555-538-7836,customer4679@email.com,Hyundai,Sonata,2021,Red,Sedan,27209,3.6L V6,Automatic,47894,New,102,Phoenix,True,11667,60
4680,2023-01-18,Customer 4680,555-527-1689,customer4680@email.com,Jeep,Wrangler,2024,Silver,Sedan,29354,2.5L I4,CVT,52540,Used,104,San Antonio,False,0,0
4681,2023-01-02,Customer 4681,555-354-6227,customer4681@email.com,Hyundai,Tucson,2019,Blue,Truck,43125,2.5L I4,Manual,56752,New,111,Phoenix,True,8109,36
4682,2023-08-07,Customer 4682,555-225-1657,customer4682@email.com,Mercedes,S-Class,2021,Red,Coupe,36408,2.0L I4,CVT,59650,New,117,New York,False,0,0
4683,2023-09-14,Customer 4683,555-856-9884,customer4683@email.com,Hyundai,Sonata,2021,Red,SUV,43205,3.6L V6,CVT,29863,Used,102,San Jose,False,0,0
4684,2023-04-21,Customer 4684,555-421-7361,customer4684@email.com,Hyundai,Elantra,2022,Red,Sedan,36708,2.5L I4,Manual,16429,Used,112,New York,True,1401,60
4685,2023-12-01,Customer 4685,555-334-5182,customer4685@email.com,Mercedes,S-Class,2020,Green,Sedan,46257,3.5L V6,Manual,43998,New,111,San Antonio,True,5094,60
4686,2023-10-18,Customer 4686,555-371-1026,customer4686@email.com,Toyota,Tacoma,2018,Blue,Sedan,22982,5.0L V8,Manual,51330,New,119,San Jose,True,10561,36
4687,2023-08-05,Customer 4687,555-395-4442,customer4687@email.com,Nissan,Titan,2022,Silver,SUV,20311,3.6L V6,Manual,36647,New,119,Phoenix,True,173,36
4688,2023-08-14,Customer 4688,555-296-3464,customer4688@email.com,BMW,X5,2021,Red,SUV,55669,2.5L I4,Manual,35999,New,109,Dallas,True,8667,48
4689,2023-02-23,Customer 4689,555-443-1453,customer4689@email.com,Chevrolet,Traverse,2023,Red,Truck,16764,5.0L V8,Automatic,47696,New,104,San Diego,False,0,0
4690,2023-04-12,Customer 4690,555-918-7852,customer4690@email.com,Hyundai,Tucson,2021,Gray,Truck,36086,5.0L V8,Manual,50005,Used,110,Los Angeles,True,8043,36
4691,2023-10-29,Customer 4691,555-486-5330,customer4691@email.com,Hyundai,Sonata,2024,Blue,Sedan,48180,5.0L V8,Manual,40798,Used,101,Chicago,True,1146,48
4692,2023-03-26,Customer 4692,555-812-3338,customer4692@email.com,Jeep,Cherokee,2023,Red,SUV,54859,2.0L I4,CVT,48266,Used,107,Houston,True,3662,36
4693,2023-06-06,Customer 4693,555-580-9160,customer4693@email.com,BMW,3 Series,2018,Green,Sedan,17396,2.0L I4,Manual,43990,New,112,Los Angeles,False,0,0
4694,2024-01-27,Customer 4694,555-768-9870,customer4694@email.com,Jeep,Cherokee,2024,Red,Sedan,28750,2.0L I4,CVT,39453,New,113,Los Angeles,True,6443,60
4695,2023-02-18,Customer 4695,555-224-3247,customer4695@email.com,Mercedes,E-Class,2024,Blue,Sedan,40570,2.5L I4,Manual,28959,Used,115,Phoenix,True,3252,60
4696,2023-09-03,Customer 4696,555-957-1968,customer4696@email.com,Chevrolet,Silverado,2021,Black,Truck,35456,3.5L V6,Manual,32902,New,110,Chicago,False,0,0
4697,2023-08-24,Customer 4697,555-620-9001,customer4697@email.com,Mercedes,E-Class,2020,Red,Coupe,56162,2.0L I4,Manual,49902,New,104,Philadelphia,False,0,0
4698,2023-12-31,Customer 4698,555-344-7778,customer4698@email.com,Mercedes,C-Class,2021,Silver,Sedan,42679,3.5L V6,CVT,49978,Used,111,New York,False,0,0
4699,2023-04-22,Customer 4699,555-739-1277,customer4699@email.com,Ford,F-150,2023,Red,Coupe,48467,3.5L V6,CVT,45292,Used,113,Chicago,False,0,0
4700,2024-01-05,Customer 4700,555-172-3225,customer4700@email.com,Hyundai,Elantra,2024,Gray,Truck,27311,2.0L I4,Automatic,54328,Used,112,Chicago,True,13457,0
4701,2023-03-03,Customer 4701,555-635-6837,customer4701@email.com,Hyundai,Sonata,2019,Silver,Coupe,47235,2.0L I4,Automatic,37012,Used,103,Phoenix,False,0,0
